Codigo;Descripcion;Codigo C;Tipo de producto;Nombre Color;Armado;Clientes marca propia;RH;Designacion;Nombre mueble;Linea;Hogar;Medida;Accesorio;Color puertas;Canto;Riel;DESCRIPCION FINAL;NAME CABINET;DESIGNATION;HOME;MEASURE;ACCESORIES;INGLES;ISOMETRICO;FONDO;ALTO;ANCHO;PESO;;D;H;W;Wg;ICON 1;ICON2;ICON3;ICON4;DESCRIPCION INGLES
VBAN05-0002-FMT-0439;MUEBLE BASICO PISO LVM 48X38 MITTE/TAMBO-FERMETAL;0439;MUEBLE;MITTE/ TAMBO;;;;PISO;BASICO;;LAVAMANOS;48X38;;;;;MUEBLE BASICO PISO PARA LAVAMANOS 48X38;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO PISO 48X38.ai;37,4;86;47,4;14;;14,7;33,9;18,7;30,8;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Floor Cabinet for Washbasin 18,9x14,9"""
VBAN05-0003-000-0100;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0392;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS WENGUE;0392;MUEBLE;WENGUE;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0437;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0439;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0442;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0447;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0457;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS COCUY;0457;MUEBLE;COCUY;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0458;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS TRIBECA;0458;MUEBLE;TRIBECA;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0467;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS CINZA COBALTO;0467;MUEBLE;CINZA COBALTO;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-0493;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0003-000-1345;MUEBLE BASICO ELEVADO LVM 48X43 CON MANIJAS VOLCANICO AMAZONAS;1345;MUEBLE;VOLCANICO AMAZONAS;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 48X43 CON MANIJAS.ai;42,4;48;47,4;10;;16,7;18,9;18,7;22,0;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 18,9x16,9"""
VBAN05-0009-000-0100;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0368;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS TABACO CHIC;0368;MUEBLE;TABACO CHIC;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0371;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS ARENA;0371;MUEBLE;ARENA;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0387;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS CHANTILLI;0387;MUEBLE;CHANTILLI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0388;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS CAPUCCINO;0388;MUEBLE;CAPUCCINO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0392;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS WENGUE;0392;MUEBLE;WENGUE;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0437;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0439;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0442;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0447;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0450;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS GLAZE;0450;MUEBLE;GLAZE;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0458;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS TRIBECA;0458;MUEBLE;TRIBECA;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-0493;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0009-000-1345;MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS VOLCANICO;1345;MUEBLE;VOLCANICO AMAZONAS;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;"Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0010-000-0100;RH MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;RH MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo RH.ai;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;" RH Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
VBAN05-0010-000-0437;RH MUEBLE BASICO ELEVADO LVM 63X48 CON MANIJAS SODER/ MALI;0437;MUEBLE;SODER/MALI;;;RH;ELEVADO;BASICO;;LAVAMANOS;63X48;CON MANIJAS;;;;RH MUEBLE BASICO ELEVADO CON MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\ISOMETRICO MUEBLE BASICO ELEVADO 63X48 CON MANIJAS.ai;47,6;48;62,4;12;;18,7;18,9;24,6;26,4;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo RH.ai;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ICONOS\Simbolo CIERRE LENTO.ai;;" RH Basic Elevated Cabinet with Handles for Washbasin 24,8x18,9"""
